Date,Open,High,Low,Close,Adj Close,Volume
2015-07-14,1437.000000,1439.949951,1416.550049,1420.750000,1321.800049,15102
2015-07-15,1412.000000,1414.000000,1390.000000,1399.800049,1302.309326,44219
2015-07-16,1399.949951,1428.000000,1398.750000,1406.650024,1308.682129,12594
2015-07-17,1415.250000,1419.650024,1400.099976,1410.199951,1311.984619,3685
2015-07-20,1410.000000,1413.300049,1390.000000,1395.500000,1298.308716,7540
2015-07-21,1398.000000,1422.000000,1386.250000,1392.800049,1295.796631,12950
2015-07-22,1398.750000,1410.550049,1372.250000,1379.449951,1283.376465,14287
2015-07-23,1394.750000,1432.000000,1394.750000,1424.599976,1325.381836,25405
2015-07-24,1431.949951,1431.949951,1399.949951,1404.349976,1306.542236,35938
2015-07-27,1405.000000,1439.000000,1402.349976,1433.449951,1333.615601,15424
2015-07-28,1438.000000,1446.550049,1415.900024,1420.699951,1321.753662,26788
2015-07-29,1440.000000,1455.000000,1428.449951,1444.750000,1344.128662,11811
2015-07-30,1449.000000,1499.150024,1449.000000,1483.000000,1379.714600,30456
2015-07-31,1483.000000,1500.000000,1461.000000,1475.449951,1372.690430,11820
2015-08-03,1462.000000,1499.300049,1462.000000,1477.550049,1374.644287,7250
2015-08-04,1480.000000,1521.000000,1479.099976,1503.150024,1398.461182,63611
2015-08-05,1512.050049,1529.300049,1507.300049,1523.449951,1417.347290,33178
2015-08-06,1529.949951,1565.000000,1526.400024,1558.199951,1449.677246,45274
2015-08-07,1558.199951,1630.000000,1558.000000,1581.900024,1471.726563,34924
2015-08-10,1593.000000,1609.300049,1566.500000,1599.599976,1488.193848,35416
2015-08-11,1606.949951,1606.949951,1551.099976,1581.699951,1471.540283,17147
2015-08-12,1584.050049,1584.050049,1565.050049,1575.500000,1465.772461,4442
2015-08-13,1580.000000,1613.000000,1580.000000,1600.250000,1488.798706,41043
2015-08-14,1610.050049,1665.000000,1610.000000,1645.349976,1530.757446,149984
2015-08-17,1645.000000,1667.000000,1638.000000,1645.949951,1531.315796,49609
2015-08-18,1645.050049,1665.000000,1645.050049,1657.099976,1541.689209,3234
2015-08-19,1661.000000,1672.000000,1654.099976,1664.650024,1548.713257,6277
2015-08-20,1668.000000,1694.050049,1651.300049,1660.250000,1544.619873,18736
2015-08-21,1640.000000,1674.900024,1640.000000,1656.099976,1540.758911,26556
2015-08-24,1669.000000,1669.000000,1615.000000,1618.300049,1505.591431,70387
2015-08-25,1580.000000,1630.000000,1580.000000,1611.849976,1499.590576,61012
2015-08-26,1605.050049,1621.250000,1531.050049,1575.099976,1465.400146,98682
2015-08-27,1545.000000,1604.000000,1545.000000,1585.150024,1474.750244,25066
2015-08-28,1582.500000,1639.900024,1582.500000,1626.400024,1513.127319,107108
2015-08-31,1626.400024,1626.400024,1551.250000,1584.449951,1474.098877,22609
2015-09-01,1616.050049,1618.250000,1561.250000,1613.650024,1501.265381,149195
2015-09-02,1635.000000,1635.000000,1542.250000,1556.900024,1448.467773,17657
2015-09-03,1584.000000,1616.000000,1569.000000,1611.699951,1499.451050,65942
2015-09-04,1610.000000,1610.000000,1576.699951,1588.750000,1478.099365,11233
2015-09-07,1588.000000,1590.349976,1545.000000,1553.500000,1445.304443,2860
2015-09-08,1588.900024,1588.900024,1489.000000,1497.550049,1393.251221,6800
2015-09-09,1490.099976,1514.949951,1490.099976,1500.699951,1396.181885,11851
2015-09-10,1480.050049,1606.000000,1480.050049,1600.500000,1489.031128,40594
2015-09-11,1575.000000,1660.349976,1567.400024,1639.599976,1525.407959,21785
2015-09-14,1649.000000,1649.000000,1609.000000,1616.599976,1504.009766,12425
2015-09-15,1596.000000,1616.250000,1580.000000,1600.000000,1488.566040,10031
2015-09-16,1592.949951,1615.000000,1580.000000,1601.099976,1489.589355,180500
2015-09-18,1582.000000,1645.000000,1575.099976,1617.699951,1505.033081,150725
2015-09-21,1622.000000,1622.000000,1536.000000,1553.050049,1444.885864,29872
2015-09-22,1560.000000,1584.000000,1560.000000,1573.349976,1463.771973,6887
2015-09-23,1551.000000,1599.000000,1551.000000,1589.449951,1478.750732,4847
2015-09-24,1587.800049,1595.000000,1565.099976,1578.250000,1468.330811,7564
2015-09-28,1590.000000,1592.000000,1561.050049,1566.099976,1457.026978,8896
2015-09-29,1560.000000,1568.000000,1545.000000,1557.099976,1448.653809,7922
2015-09-30,1566.250000,1580.000000,1558.099976,1570.849976,1461.446167,4155
2015-10-01,1572.800049,1600.000000,1569.599976,1591.400024,1480.565186,9916
2015-10-05,1619.000000,1628.099976,1580.000000,1593.349976,1482.379028,63929
2015-10-06,1572.000000,1608.000000,1572.000000,1586.250000,1475.773682,2061
2015-10-07,1592.949951,1619.000000,1580.000000,1583.750000,1473.447754,39542
2015-10-08,1583.000000,1605.000000,1572.000000,1584.800049,1474.424805,26204
2015-10-09,1585.000000,1599.000000,1579.199951,1591.050049,1480.239258,35257
2015-10-12,1584.000000,1608.000000,1571.000000,1572.300049,1462.795410,2722
2015-10-13,1575.099976,1597.400024,1570.500000,1581.500000,1471.354370,45430
2015-10-14,1587.199951,1587.199951,1570.099976,1578.300049,1468.377319,184377
2015-10-15,1579.099976,1580.500000,1560.199951,1574.750000,1465.074585,29439
2015-10-16,1579.550049,1580.000000,1562.800049,1566.300049,1457.213135,5040
2015-10-19,1559.099976,1595.000000,1559.099976,1590.199951,1479.448486,34320
2015-10-20,1599.550049,1617.000000,1580.050049,1597.400024,1486.146973,37302
2015-10-21,1600.000000,1639.000000,1598.000000,1629.050049,1515.592773,55170
2015-10-23,1630.949951,1630.949951,1590.099976,1621.650024,1508.708130,31263
2015-10-26,1624.849976,1639.000000,1610.050049,1625.199951,1512.010742,120000
2015-10-27,1630.000000,1680.000000,1630.000000,1667.800049,1551.643921,17084
2015-10-28,1679.000000,1718.949951,1650.000000,1651.300049,1536.293091,14207
2015-10-29,1657.550049,1665.000000,1649.000000,1650.250000,1535.316406,3614
2015-10-30,1650.250000,1665.000000,1650.000000,1658.849976,1543.317261,15131
2015-11-02,1662.599976,1725.000000,1650.000000,1677.849976,1560.994019,11437
2015-11-03,1677.000000,1709.000000,1653.000000,1661.949951,1546.201172,10955
2015-11-04,1661.000000,1682.000000,1653.250000,1670.099976,1553.783691,9079
2015-11-05,1680.800049,1695.000000,1653.000000,1680.449951,1563.412964,55747
2015-11-06,1680.000000,1687.900024,1650.050049,1665.300049,1549.318115,19519
2015-11-09,1664.949951,1670.250000,1649.949951,1653.900024,1538.712036,3994
2015-11-10,1661.000000,1662.099976,1650.250000,1651.349976,1536.339600,4158
2015-11-13,1655.150024,1659.949951,1650.150024,1653.949951,1538.758423,5042
2015-11-16,1667.500000,1667.500000,1650.849976,1657.150024,1541.735596,2377
2015-11-17,1670.000000,1683.949951,1652.599976,1669.449951,1553.178955,2423
2015-11-18,1660.099976,1685.000000,1654.550049,1667.500000,1551.364868,10611
2015-11-19,1652.050049,1676.000000,1652.050049,1661.800049,1546.062012,14562
2015-11-20,1665.599976,1671.500000,1659.099976,1664.699951,1548.759766,9235
2015-11-23,1665.000000,1680.000000,1656.000000,1670.800049,1554.435181,15991
2015-11-24,1670.000000,1694.000000,1670.000000,1684.699951,1567.367065,75360
2015-11-26,1685.000000,1709.000000,1685.000000,1693.800049,1575.833130,10829
2015-11-27,1690.000000,1740.000000,1689.949951,1709.599976,1590.532837,12202
2015-11-30,1724.000000,1724.000000,1681.250000,1712.000000,1592.765747,14948
2015-12-01,1713.199951,1725.000000,1700.000000,1718.849976,1599.138550,158612
2015-12-02,1704.250000,1740.000000,1704.250000,1733.650024,1612.907837,94319
2015-12-03,1747.800049,1747.800049,1725.000000,1725.199951,1605.046143,3324
2015-12-04,1720.000000,1738.000000,1720.000000,1729.099976,1608.674561,2902
2015-12-07,1722.000000,1735.500000,1720.000000,1720.099976,1600.301514,69545
2015-12-08,1699.000000,1737.949951,1693.199951,1718.500000,1598.812866,19808
2015-12-09,1718.199951,1730.050049,1711.099976,1729.800049,1609.326050,24185
2015-12-10,1730.000000,1735.050049,1680.099976,1693.599976,1575.647095,15932
2015-12-11,1693.599976,1716.000000,1662.250000,1675.150024,1558.482178,6135
2015-12-14,1675.000000,1680.000000,1602.000000,1610.400024,1498.241699,9630
2015-12-15,1601.000000,1659.000000,1601.000000,1648.050049,1533.269531,3282
2015-12-16,1621.199951,1668.000000,1621.199951,1652.699951,1537.595581,3669
2015-12-17,1641.000000,1697.949951,1620.000000,1669.800049,1553.504639,4010
2015-12-18,1693.099976,1747.000000,1644.000000,1720.800049,1600.952759,17247
2015-12-21,1690.050049,1730.000000,1690.000000,1718.449951,1598.766357,17177
2015-12-22,1691.050049,1732.000000,1661.900024,1679.449951,1562.482422,44874
2015-12-23,1675.099976,1695.000000,1631.099976,1638.550049,1524.431030,14643
2015-12-24,1674.800049,1674.849976,1606.099976,1617.849976,1505.172729,19646
2015-12-28,1619.000000,1679.000000,1619.000000,1662.750000,1546.945679,4359
2015-12-29,1641.000000,1670.250000,1641.000000,1651.500000,1536.479248,4733
2015-12-30,1655.050049,1666.849976,1648.099976,1650.099976,1535.176636,9322
2015-12-31,1660.000000,1670.250000,1651.000000,1659.199951,1543.642944,2360
2016-01-01,1632.050049,1695.000000,1632.050049,1677.099976,1560.296143,15983
2016-01-04,1677.099976,1684.949951,1651.000000,1660.150024,1544.526855,6517
2016-01-05,1665.000000,1670.000000,1650.000000,1652.599976,1537.502686,11430
2016-01-06,1650.050049,1663.449951,1650.000000,1655.000000,1539.735474,19496
2016-01-07,1695.000000,1695.000000,1645.000000,1657.949951,1542.479858,18527
2016-01-08,1635.099976,1675.000000,1632.000000,1668.699951,1552.481201,20242
2016-01-11,1650.000000,1657.500000,1620.099976,1644.400024,1529.873779,29844
2016-01-12,1656.000000,1664.949951,1615.000000,1620.900024,1508.010254,8885
2016-01-13,1639.949951,1651.000000,1610.000000,1625.349976,1512.150391,21639
2016-01-14,1616.000000,1661.650024,1614.000000,1630.949951,1517.360474,7600
2016-01-15,1653.000000,1653.000000,1601.099976,1617.300049,1504.661133,4550
2016-01-18,1598.050049,1600.000000,1529.150024,1552.400024,1444.281250,15677
2016-01-19,1546.199951,1547.599976,1502.050049,1505.250000,1400.415039,7075
2016-01-20,1506.000000,1513.500000,1470.000000,1478.050049,1375.109375,3438
2016-01-21,1486.500000,1496.000000,1406.650024,1414.800049,1316.264404,4767
2016-01-22,1445.000000,1480.000000,1430.000000,1474.900024,1372.178833,12027
2016-01-25,1478.900024,1520.599976,1452.099976,1469.300049,1366.968872,8298
2016-01-27,1467.000000,1477.000000,1445.500000,1456.400024,1354.967285,3904
2016-01-28,1469.849976,1487.800049,1458.050049,1470.650024,1368.224731,10604
2016-01-29,1441.199951,1498.000000,1425.000000,1480.449951,1377.342163,3591
2016-02-01,1495.300049,1526.000000,1466.000000,1473.300049,1370.690186,4129
2016-02-02,1473.300049,1494.000000,1412.349976,1426.099976,1326.777344,21453
2016-02-03,1447.900024,1499.000000,1382.000000,1435.849976,1335.848511,18158
2016-02-04,1443.099976,1479.900024,1421.150024,1459.699951,1358.037354,75835
2016-02-05,1479.000000,1498.000000,1435.000000,1471.050049,1368.596924,7067
2016-02-08,1471.000000,1484.900024,1425.000000,1432.400024,1332.638794,38207
2016-02-09,1432.000000,1432.000000,1401.050049,1421.400024,1322.404785,2359
2016-02-10,1420.000000,1428.750000,1375.000000,1380.449951,1284.306763,6729
2016-02-11,1380.449951,1404.000000,1341.000000,1349.900024,1255.884521,6036
2016-02-12,1386.000000,1386.000000,1310.000000,1359.349976,1264.676270,4931
2016-02-15,1361.050049,1419.000000,1361.050049,1404.199951,1306.402710,9488
2016-02-16,1363.099976,1401.000000,1363.099976,1380.550049,1284.399902,7539
2016-02-17,1380.000000,1416.300049,1375.050049,1383.349976,1287.004883,15554
2016-02-18,1383.000000,1423.000000,1380.000000,1404.000000,1306.216675,4014
2016-02-19,1399.449951,1410.000000,1380.000000,1383.699951,1287.330444,3119
2016-02-22,1396.000000,1405.050049,1386.650024,1394.750000,1297.610840,1051
2016-02-23,1390.000000,1393.500000,1380.000000,1387.900024,1291.238037,17735
2016-02-24,1388.000000,1400.000000,1380.000000,1392.949951,1295.936279,54419
2016-02-25,1392.000000,1424.000000,1383.349976,1412.400024,1314.031738,4783
2016-02-26,1412.000000,1429.500000,1412.000000,1419.800049,1320.916382,3272
2016-02-29,1420.000000,1420.000000,1331.000000,1349.150024,1255.186768,12735
2016-03-01,1379.949951,1411.449951,1350.550049,1406.550049,1308.589111,7782
2016-03-02,1410.599976,1436.250000,1406.050049,1416.750000,1318.078613,2334
2016-03-03,1430.000000,1430.000000,1390.000000,1412.699951,1314.310791,33923
2016-03-04,1415.000000,1444.000000,1397.849976,1431.400024,1331.708496,117757
2016-03-08,1458.000000,1458.000000,1416.000000,1423.300049,1324.172729,13605
2016-03-09,1400.349976,1439.949951,1397.949951,1429.900024,1330.312866,147616
2016-03-10,1445.000000,1449.650024,1425.750000,1439.400024,1339.151245,4711
2016-03-11,1449.000000,1473.400024,1410.000000,1454.500000,1353.199463,3997
2016-03-14,1436.849976,1455.000000,1420.000000,1443.599976,1343.058594,7802
2016-03-15,1430.000000,1454.000000,1417.000000,1420.250000,1321.334961,27094
2016-03-16,1408.750000,1409.199951,1395.000000,1401.150024,1326.922485,2994
2016-03-17,1421.000000,1470.000000,1401.099976,1459.900024,1382.560059,9705
2016-03-18,1458.900024,1458.900024,1417.000000,1427.000000,1351.402954,12900
2016-03-21,1437.000000,1454.900024,1427.000000,1439.250000,1363.004028,3453
2016-03-22,1434.949951,1435.000000,1425.000000,1426.150024,1350.597778,3492
2016-03-23,1431.750000,1449.900024,1425.000000,1434.199951,1358.221436,5645
2016-03-28,1449.949951,1449.949951,1420.000000,1425.000000,1349.509033,10484
2016-03-29,1438.699951,1441.599976,1420.099976,1430.000000,1354.244019,166081
2016-03-30,1433.000000,1465.900024,1425.000000,1437.300049,1361.157227,7350
2016-03-31,1456.000000,1533.300049,1430.349976,1468.500000,1390.704590,38416
2016-04-01,1468.550049,1538.699951,1420.000000,1482.349976,1403.820679,20909
2016-04-04,1482.000000,1493.699951,1450.000000,1474.650024,1396.528809,5136
2016-04-05,1454.000000,1479.000000,1429.500000,1435.500000,1359.452759,4383
2016-04-06,1432.099976,1461.000000,1432.099976,1441.900024,1365.513672,1633
2016-04-07,1464.949951,1464.949951,1426.000000,1429.949951,1354.196655,20889
2016-04-08,1440.050049,1454.000000,1432.000000,1451.800049,1374.889282,1935
2016-04-11,1451.250000,1472.699951,1440.300049,1450.449951,1373.610596,4247
2016-04-12,1450.000000,1469.000000,1448.000000,1464.050049,1386.490234,1405
2016-04-13,1464.000000,1510.000000,1462.000000,1504.550049,1424.844727,8635
2016-04-18,1473.099976,1510.000000,1473.099976,1509.300049,1429.343018,9141
2016-04-20,1508.949951,1522.900024,1500.000000,1507.400024,1427.543823,15022
2016-04-21,1509.000000,1510.000000,1478.699951,1499.449951,1420.014893,4943
2016-04-22,1519.949951,1519.949951,1476.000000,1482.650024,1404.104736,4850
2016-04-25,1476.000000,1494.849976,1475.099976,1477.449951,1399.180176,1301
2016-04-26,1477.000000,1491.000000,1461.000000,1467.349976,1389.615356,105366
2016-04-27,1467.000000,1484.750000,1451.000000,1455.800049,1378.677368,9016
2016-04-28,1455.000000,1469.000000,1423.000000,1434.099976,1358.126709,5909
2016-04-29,1464.000000,1464.000000,1430.000000,1438.949951,1362.719849,3236
2016-05-02,1438.000000,1459.900024,1395.050049,1442.099976,1365.703003,20298
2016-05-03,1442.000000,1452.949951,1425.000000,1435.000000,1358.979126,5398
2016-05-04,1435.050049,1435.050049,1415.000000,1419.349976,1344.158203,18817
2016-05-05,1420.000000,1429.900024,1406.000000,1409.650024,1334.972168,41892
2016-05-06,1424.650024,1443.000000,1409.000000,1434.599976,1358.600220,4085
2016-05-09,1453.050049,1453.050049,1425.500000,1430.300049,1354.528076,199989
2016-05-10,1435.000000,1530.949951,1435.000000,1488.099976,1409.266113,47877
2016-05-11,1468.000000,1488.949951,1465.000000,1478.599976,1400.269287,2845
2016-05-12,1490.000000,1515.000000,1467.000000,1511.400024,1431.331909,10722
2016-05-13,1509.900024,1535.000000,1491.050049,1520.199951,1439.665527,310988
2016-05-16,1512.000000,1574.900024,1501.000000,1538.250000,1456.759399,26468
2016-05-17,1540.000000,1540.000000,1494.050049,1515.000000,1434.740967,16252
2016-05-18,1515.000000,1539.900024,1501.000000,1534.050049,1452.781860,5378
2016-05-19,1524.050049,1527.949951,1499.099976,1509.949951,1429.958496,23769
2016-05-20,1520.000000,1520.000000,1481.000000,1481.800049,1403.299927,4794
2016-05-23,1494.000000,1502.849976,1480.000000,1493.699951,1414.569336,4778
2016-05-24,1504.949951,1518.400024,1468.500000,1507.650024,1427.780518,3520
2016-05-25,1499.949951,1548.000000,1472.000000,1501.750000,1422.192993,13519
2016-05-26,1578.000000,1595.599976,1520.000000,1530.599976,1449.514526,28012
2016-05-27,1540.500000,1543.449951,1515.000000,1532.949951,1451.740112,6475
2016-05-30,1539.650024,1548.000000,1507.099976,1517.300049,1436.919067,16602
2016-05-31,1518.550049,1538.949951,1512.800049,1527.699951,1446.768188,2734
2016-06-01,1538.650024,1541.599976,1515.050049,1518.050049,1437.629639,2511
2016-06-02,1520.000000,1538.800049,1505.699951,1522.000000,1441.370117,98480
2016-06-03,1528.000000,1532.500000,1493.000000,1507.050049,1427.212280,14985
2016-06-06,1507.150024,1554.949951,1500.000000,1545.000000,1463.151855,6173
2016-06-07,1545.000000,1545.000000,1522.000000,1540.449951,1458.842896,55392
2016-06-08,1539.000000,1550.000000,1525.099976,1541.349976,1459.695068,3564
2016-06-09,1547.699951,1555.000000,1542.000000,1548.300049,1466.276855,2576
2016-06-10,1548.000000,1559.849976,1540.050049,1550.250000,1468.123657,16981
2016-06-13,1520.050049,1546.000000,1500.000000,1542.349976,1460.641968,2037
2016-06-14,1542.500000,1548.000000,1519.949951,1529.800049,1448.757080,3276
2016-06-15,1533.050049,1556.500000,1527.000000,1534.449951,1453.160645,18171
2016-06-16,1555.000000,1555.000000,1517.349976,1534.650024,1453.349976,20338
2016-06-17,1544.949951,1566.949951,1530.000000,1554.699951,1472.337769,14681
2016-06-20,1548.000000,1584.000000,1531.099976,1578.400024,1494.782471,487646
2016-06-21,1577.949951,1599.900024,1560.099976,1590.949951,1506.667480,8260
2016-06-22,1575.000000,1600.000000,1570.150024,1596.150024,1511.592041,6083
2016-06-23,1596.000000,1629.000000,1550.449951,1565.150024,1482.234131,5395
2016-06-24,1549.699951,1554.949951,1517.000000,1542.849976,1461.115601,12814
2016-06-27,1542.050049,1580.750000,1542.000000,1564.500000,1481.618774,5994
2016-06-28,1574.949951,1616.000000,1574.949951,1585.349976,1501.364136,15459
2016-06-29,1586.050049,1650.000000,1586.000000,1637.599976,1550.846069,27196
2016-06-30,1661.000000,1695.250000,1650.000000,1665.150024,1576.936646,30849
2016-07-01,1673.949951,1720.000000,1673.949951,1681.050049,1591.994385,20327
2016-07-04,1683.199951,1715.949951,1665.000000,1673.550049,1584.891724,7374
2016-07-05,1675.150024,1688.449951,1610.349976,1620.400024,1534.557495,12124
2016-07-07,1620.050049,1635.000000,1601.250000,1607.349976,1522.198730,6145
2016-07-08,1623.000000,1623.000000,1576.599976,1600.949951,1516.137695,34063
2016-07-11,1603.000000,1699.900024,1603.000000,1659.099976,1571.207153,39429
2016-07-12,1689.949951,1689.949951,1625.000000,1631.050049,1544.643188,18119
2016-07-13,1642.000000,1655.050049,1612.250000,1625.000000,1538.913696,8120
2016-07-14,1625.000000,1632.000000,1611.250000,1618.949951,1540.293213,26880
2016-07-15,1618.550049,1622.000000,1601.099976,1613.250000,1534.869995,22229
2016-07-18,1613.500000,1674.000000,1613.500000,1631.250000,1551.995605,42919
2016-07-19,1641.000000,1650.000000,1622.250000,1626.099976,1547.095703,11363
2016-07-20,1627.099976,1669.900024,1623.500000,1661.699951,1580.966187,24415
2016-07-21,1662.050049,1714.500000,1662.050049,1705.550049,1622.685791,79708
2016-07-22,1707.099976,1798.000000,1707.099976,1788.849976,1701.938477,71595
2016-07-25,1818.900024,1830.000000,1747.000000,1808.599976,1720.729004,34729
2016-07-26,1808.000000,1855.000000,1777.000000,1829.750000,1740.851440,129115
2016-07-27,1840.000000,1897.099976,1814.400024,1844.550049,1754.932495,68759
2016-07-28,1821.699951,1821.699951,1742.500000,1799.949951,1712.499268,73740
2016-07-29,1819.000000,1833.000000,1796.800049,1807.699951,1719.872681,43843
2016-08-01,1811.250000,1855.000000,1811.250000,1838.699951,1749.366577,28650
2016-08-02,1849.800049,1865.099976,1770.750000,1788.199951,1701.320190,64464
2016-08-03,1790.099976,1809.900024,1773.949951,1781.599976,1695.040771,16869
2016-08-04,1808.699951,1815.000000,1782.000000,1801.400024,1713.878784,16566
2016-08-05,1805.099976,1817.750000,1798.000000,1800.800049,1713.308105,31359
2016-08-08,1810.050049,1825.000000,1799.000000,1818.300049,1729.957764,22205
2016-08-09,1806.650024,1824.000000,1778.300049,1808.250000,1720.396118,11301
2016-08-10,1797.150024,1820.000000,1776.349976,1798.199951,1710.834106,9609
2016-08-11,1800.050049,1824.900024,1800.000000,1814.599976,1726.437500,46244
2016-08-12,1814.000000,1827.949951,1800.000000,1816.449951,1728.197510,20033
2016-08-16,1816.000000,1816.000000,1800.000000,1808.900024,1721.014404,30209
2016-08-17,1809.900024,1818.000000,1785.000000,1797.400024,1710.073120,46212
2016-08-18,1804.150024,1833.849976,1787.000000,1791.750000,1704.697754,32983
2016-08-19,1800.900024,1824.750000,1790.349976,1810.199951,1722.251343,13936
2016-08-22,1809.900024,1816.000000,1782.099976,1790.599976,1703.603516,10867
2016-08-23,1792.150024,1802.949951,1770.099976,1785.449951,1698.703735,9658
2016-08-24,1790.949951,1795.000000,1766.150024,1780.849976,1694.327271,7416
2016-08-25,1840.000000,1894.849976,1795.000000,1798.250000,1710.881836,56126
2016-08-26,1812.250000,1824.050049,1796.000000,1806.900024,1719.111572,14116
2016-08-29,1810.000000,1810.000000,1782.050049,1791.250000,1704.221924,12475
2016-08-30,1790.000000,1806.349976,1789.050049,1799.849976,1712.404175,48347
2016-08-31,1808.750000,1822.500000,1799.099976,1808.250000,1720.396118,18335
2016-09-01,1806.699951,1839.900024,1797.000000,1820.949951,1732.479004,53091
2016-09-02,1829.000000,1925.000000,1821.000000,1869.750000,1778.908081,73929
2016-09-06,1894.699951,1924.000000,1851.000000,1868.599976,1777.813843,27099
2016-09-07,1869.900024,1875.000000,1840.199951,1866.800049,1776.101440,9576
2016-09-08,1867.000000,1908.000000,1845.500000,1895.550049,1803.454590,37323
2016-09-09,1894.949951,1911.000000,1863.150024,1868.099976,1777.338257,19105
2016-09-12,1828.000000,1864.300049,1805.000000,1831.800049,1742.801880,17907
2016-09-14,1832.300049,1849.000000,1830.000000,1843.050049,1753.505371,17847
2016-09-15,1843.050049,1896.000000,1833.050049,1864.000000,1773.437378,10604
2016-09-16,1863.949951,1880.000000,1760.349976,1796.650024,1709.359619,125326
2016-09-19,1836.000000,1852.949951,1803.250000,1843.599976,1754.028564,23067
2016-09-20,1830.050049,1850.349976,1830.050049,1839.949951,1750.555908,19886
2016-09-21,1840.000000,1893.000000,1840.000000,1849.949951,1760.070068,35042
2016-09-22,1870.000000,1870.050049,1820.050049,1840.099976,1750.698608,29137
2016-09-23,1868.900024,1897.050049,1843.400024,1872.000000,1781.048828,67676
2016-09-26,1898.949951,1898.949951,1861.599976,1880.250000,1788.897827,22521
2016-09-27,1882.050049,1953.500000,1882.050049,1905.050049,1812.493042,85088
2016-09-28,1908.000000,1964.000000,1908.000000,1950.000000,1855.259155,78702
2016-09-29,1955.000000,1965.000000,1836.599976,1905.000000,1812.445435,47696
2016-09-30,1905.000000,1925.000000,1865.000000,1909.599976,1816.821777,11327
2016-10-03,1871.000000,1952.000000,1871.000000,1938.199951,1844.032349,43295
2016-10-04,1956.000000,2000.000000,1935.000000,1991.699951,1894.933105,30128
2016-10-05,2009.000000,2241.949951,1999.000000,2130.399902,2026.894409,134855
2016-10-06,2147.000000,2197.000000,2070.199951,2094.750000,1992.976318,43960
2016-10-07,2118.000000,2120.000000,2048.000000,2053.800049,1954.015869,41627
2016-10-10,2074.899902,2074.899902,1990.000000,2005.800049,1908.348022,144268
2016-10-13,2018.000000,2023.000000,1980.000000,2018.449951,1920.383423,27137
2016-10-14,2021.599976,2109.000000,2005.099976,2086.850098,1985.460449,68810
2016-10-17,2087.050049,2169.850098,2085.100098,2100.000000,1997.971313,63972
2016-10-18,2124.000000,2187.000000,2082.600098,2106.600098,2004.250732,37941
2016-10-19,2120.000000,2138.699951,2095.000000,2106.600098,2004.250732,18786
2016-10-20,2119.899902,2143.000000,2104.300049,2131.699951,2028.130981,51248
2016-10-21,2131.000000,2199.000000,2115.050049,2172.600098,2067.044189,44807
2016-10-24,2156.149902,2189.949951,2126.000000,2155.000000,2050.299316,27046
2016-10-25,2145.000000,2197.949951,2139.949951,2169.149902,2063.761719,68630
2016-10-26,2184.649902,2238.949951,2143.050049,2159.149902,2054.247559,63416
2016-10-27,2160.000000,2175.000000,2118.899902,2140.000000,2036.027954,30422
2016-10-28,2151.199951,2188.000000,2151.199951,2177.399902,2071.610840,29644
2016-11-01,2245.000000,2245.000000,2173.600098,2190.699951,2084.264648,33513
2016-11-02,2170.000000,2225.000000,2145.000000,2202.399902,2095.395996,18051
2016-11-03,2204.899902,2210.000000,2180.000000,2195.000000,2088.355957,32120
2016-11-04,2195.000000,2205.000000,2173.000000,2190.100098,2083.693848,31242
2016-11-07,2194.000000,2208.000000,2110.000000,2122.399902,2019.282837,467309
2016-11-08,2132.649902,2225.000000,2105.100098,2187.050049,2080.792236,547941
2016-11-09,1980.000000,2155.399902,1902.550049,2067.449951,1967.002686,38176
2016-11-10,2141.899902,2163.949951,2080.199951,2149.750000,2045.304321,20339
2016-11-11,2180.000000,2180.000000,2105.100098,2119.899902,2016.904297,14106
2016-11-15,2119.899902,2119.899902,1961.599976,2011.550049,1913.818726,17258
2016-11-16,2011.000000,2048.000000,1965.050049,1975.599976,1879.615234,10618
2016-11-17,1968.000000,1975.000000,1912.000000,1919.400024,1826.145752,13718
2016-11-18,1936.000000,1951.050049,1898.900024,1902.199951,1809.781372,9344
2016-11-21,1916.750000,1918.949951,1841.599976,1852.400024,1762.401001,7805
2016-11-22,1859.050049,1950.000000,1840.099976,1924.150024,1830.665161,12901
2016-11-23,1954.000000,2045.000000,1905.500000,1999.800049,1902.639648,12905
2016-11-24,2001.000000,2140.000000,1992.000000,2122.149902,2019.045044,333797
2016-11-25,2115.000000,2115.000000,2033.000000,2041.099976,1941.932983,17667
2016-11-28,2055.000000,2088.000000,2050.250000,2073.350098,1972.616211,6252
2016-11-29,2079.949951,2132.000000,2079.000000,2103.300049,2001.110962,8641
2016-11-30,2112.199951,2159.699951,2101.100098,2135.449951,2031.698853,7811
2016-12-01,2154.850098,2155.050049,2034.550049,2053.350098,1953.587891,279483
2016-12-02,2049.899902,2053.800049,1975.050049,2018.750000,1920.668945,5926
2016-12-05,2025.000000,2025.050049,1970.000000,1976.400024,1880.376343,16388
2016-12-06,1998.949951,2043.000000,1980.000000,2027.099976,1928.613159,10466
2016-12-07,2017.949951,2058.949951,2001.250000,2009.699951,1912.058594,12043
2016-12-08,2044.849976,2050.000000,1999.050049,2039.550049,1940.458252,8064
2016-12-09,2064.949951,2064.949951,2006.050049,2014.250000,1916.387573,15080
2016-12-12,2034.400024,2054.899902,2020.050049,2037.400024,1938.412720,6788
2016-12-13,2021.050049,2040.050049,1992.150024,1996.849976,1899.832886,9216
2016-12-14,2007.949951,2015.000000,1988.000000,1994.199951,1897.311523,3518
